name,kind,area,status,return_or_variable_type,parameters
furi_hal_rtc_set_locale_units,Function,Hardware HAL,not_bridged,void,FuriHalRtcLocaleUnits
furi_hal_rtc_set_log_baud_rate,Function,Hardware HAL,not_bridged,void,FuriHalRtcLogBaudRate
furi_hal_rtc_set_log_device,Function,Hardware HAL,not_bridged,void,FuriHalRtcLogDevice
furi_hal_rtc_set_log_level,Function,Hardware HAL,not_bridged,void,uint8_t
furi_hal_rtc_set_pin_fails,Function,Hardware HAL,not_bridged,void,uint32_t
furi_hal_rtc_set_register,Function,Hardware HAL,not_bridged,void,"FuriHalRtcRegister, uint32_t"
furi_hal_rtc_sync_shadow,Function,Hardware HAL,not_bridged,void,
furi_hal_sd_get_card_state,Function,Hardware HAL,not_bridged,FuriStatus,
furi_hal_sd_info,Function,Hardware HAL,not_bridged,FuriStatus,FuriHalSdInfo*
furi_hal_sd_init,Function,Hardware HAL,not_bridged,FuriStatus,_Bool
furi_hal_sd_is_present,Function,Hardware HAL,not_bridged,_Bool,
furi_hal_sd_max_mount_retry_count,Function,Hardware HAL,not_bridged,uint8_t,
furi_hal_sd_presence_init,Function,Hardware HAL,not_bridged,void,
furi_hal_sd_read_blocks,Function,Hardware HAL,not_bridged,FuriStatus,"uint32_t*, uint32_t, uint32_t"
furi_hal_sd_write_blocks,Function,Hardware HAL,not_bridged,FuriStatus,"const uint32_t*, uint32_t, uint32_t"
furi_hal_serial_async_rx,Function,Hardware HAL,not_bridged,uint8_t,FuriHalSerialHandle*
furi_hal_serial_async_rx_available,Function,Hardware HAL,not_bridged,_Bool,FuriHalSerialHandle*
furi_hal_serial_async_rx_start,Function,Hardware HAL,not_bridged,void,"FuriHalSerialHandle*, FuriHalSerialAsyncRxCallback, void*, _Bool"
furi_hal_serial_async_rx_stop,Function,Hardware HAL,not_bridged,void,FuriHalSerialHandle*
furi_hal_serial_configure_framing,Function,Hardware HAL,not_bridged,void,"FuriHalSerialHandle*, FuriHalSerialDataBits, FuriHalSerialParity, FuriHalSerialStopBits"
furi_hal_serial_control_acquire,Function,Hardware HAL,not_bridged,FuriHalSerialHandle*,FuriHalSerialId
furi_hal_serial_control_deinit,Function,Hardware HAL,not_bridged,void,
furi_hal_serial_control_init,Function,Hardware HAL,not_bridged,void,
furi_hal_serial_control_is_busy,Function,Hardware HAL,not_bridged,_Bool,FuriHalSerialId
furi_hal_serial_control_release,Function,Hardware HAL,not_bridged,void,FuriHalSerialHandle*
furi_hal_serial_control_set_expansion_callback,Function,Hardware HAL,not_bridged,void,"FuriHalSerialId, FuriHalSerialControlExpansionCallback, void*"
furi_hal_serial_control_set_logging_config,Function,Hardware HAL,not_bridged,void,"FuriHalSerialId, uint32_t"
furi_hal_serial_deinit,Function,Hardware HAL,not_bridged,void,FuriHalSerialHandle*
furi_hal_serial_disable_direction,Function,Hardware HAL,not_bridged,void,"FuriHalSerialHandle*, FuriHalSerialDirection"
furi_hal_serial_dma_rx,Function,Hardware HAL,not_bridged,size_t,"FuriHalSerialHandle*, uint8_t*, size_t"
furi_hal_serial_dma_rx_start,Function,Hardware HAL,not_bridged,void,"FuriHalSerialHandle*, FuriHalSerialDmaRxCallback, void*, _Bool"
furi_hal_serial_dma_rx_stop,Function,Hardware HAL,not_bridged,void,FuriHalSerialHandle*
furi_hal_serial_enable_direction,Function,Hardware HAL,not_bridged,void,"FuriHalSerialHandle*, FuriHalSerialDirection"
furi_hal_serial_get_gpio_pin,Function,Hardware HAL,not_bridged,const GpioPin*,"FuriHalSerialHandle*, FuriHalSerialDirection"
furi_hal_serial_init,Function,Hardware HAL,not_bridged,void,"FuriHalSerialHandle*, uint32_t"
furi_hal_serial_is_baud_rate_supported,Function,Hardware HAL,not_bridged,_Bool,"FuriHalSerialHandle*, uint32_t"
furi_hal_serial_resume,Function,Hardware HAL,not_bridged,void,FuriHalSerialHandle*
furi_hal_serial_set_br,Function,Hardware HAL,not_bridged,void,"FuriHalSerialHandle*, uint32_t"
furi_hal_serial_suspend,Function,Hardware HAL,not_bridged,void,FuriHalSerialHandle*
furi_hal_serial_tx,Function,Hardware HAL,not_bridged,void,"FuriHalSerialHandle*, const uint8_t*, size_t"
furi_hal_serial_tx_wait_complete,Function,Hardware HAL,not_bridged,void,FuriHalSerialHandle*
furi_hal_speaker_acquire,Function,Hardware HAL,native_export_needs_arm_bridge,_Bool,uint32_t
furi_hal_speaker_is_mine,Function,Hardware HAL,native_export_needs_arm_bridge,_Bool,
furi_hal_speaker_release,Function,Hardware HAL,native_export_needs_arm_bridge,void,
furi_hal_speaker_set_volume,Function,Hardware HAL,not_bridged,void,float
furi_hal_speaker_start,Function,Hardware HAL,native_export_needs_arm_bridge,void,"float, float"
furi_hal_speaker_stop,Function,Hardware HAL,native_export_needs_arm_bridge,void,
furi_hal_spi_acquire,Function,Hardware HAL,native_export_needs_arm_bridge,void,const FuriHalSpiBusHandle*
furi_hal_spi_bus_d,Variable,Hardware HAL,not_bridged,FuriHalSpiBus,
furi_hal_spi_bus_deinit,Function,Hardware HAL,not_bridged,void,FuriHalSpiBus*
furi_hal_spi_bus_handle_deinit,Function,Hardware HAL,native_export_needs_arm_bridge,void,const FuriHalSpiBusHandle*
furi_hal_spi_bus_handle_display,Variable,Hardware HAL,not_bridged,const FuriHalSpiBusHandle,
furi_hal_spi_bus_handle_external,Variable,Hardware HAL,not_bridged,const FuriHalSpiBusHandle,
furi_hal_spi_bus_handle_init,Function,Hardware HAL,native_export_needs_arm_bridge,void,const FuriHalSpiBusHandle*
furi_hal_spi_bus_handle_nfc,Variable,Hardware HAL,not_bridged,const FuriHalSpiBusHandle,
furi_hal_spi_bus_handle_sd_fast,Variable,Hardware HAL,not_bridged,const FuriHalSpiBusHandle,
furi_hal_spi_bus_handle_sd_slow,Variable,Hardware HAL,not_bridged,const FuriHalSpiBusHandle,
furi_hal_spi_bus_handle_subghz,Variable,Hardware HAL,not_bridged,const FuriHalSpiBusHandle,
furi_hal_spi_bus_init,Function,Hardware HAL,not_bridged,void,FuriHalSpiBus*
furi_hal_spi_bus_r,Variable,Hardware HAL,not_bridged,FuriHalSpiBus,
furi_hal_spi_bus_rx,Function,Hardware HAL,not_bridged,_Bool,"const FuriHalSpiBusHandle*, uint8_t*, size_t, uint32_t"
furi_hal_spi_bus_trx,Function,Hardware HAL,native_export_needs_arm_bridge,_Bool,"const FuriHalSpiBusHandle*, const uint8_t*, uint8_t*, size_t, uint32_t"
furi_hal_spi_bus_trx_dma,Function,Hardware HAL,not_bridged,_Bool,"const FuriHalSpiBusHandle*, uint8_t*, uint8_t*, size_t, uint32_t"
furi_hal_spi_bus_tx,Function,Hardware HAL,not_bridged,_Bool,"const FuriHalSpiBusHandle*, const uint8_t*, size_t, uint32_t"
furi_hal_spi_preset_1edge_low_16m,Variable,Hardware HAL,not_bridged,const LL_SPI_InitTypeDef,
furi_hal_spi_preset_1edge_low_2m,Variable,Hardware HAL,not_bridged,const LL_SPI_InitTypeDef,
furi_hal_spi_preset_1edge_low_4m,Variable,Hardware HAL,not_bridged,const LL_SPI_InitTypeDef,
furi_hal_spi_preset_1edge_low_8m,Variable,Hardware HAL,not_bridged,const LL_SPI_InitTypeDef,
furi_hal_spi_preset_2edge_low_8m,Variable,Hardware HAL,not_bridged,const LL_SPI_InitTypeDef,
furi_hal_spi_release,Function,Hardware HAL,native_export_needs_arm_bridge,void,const FuriHalSpiBusHandle*
furi_hal_subghz_flush_rx,Function,Hardware HAL,not_bridged,void,
furi_hal_subghz_flush_tx,Function,Hardware HAL,not_bridged,void,
furi_hal_subghz_get_data_gpio,Function,Hardware HAL,not_bridged,const GpioPin*,
furi_hal_subghz_get_lqi,Function,Hardware HAL,not_bridged,uint8_t,
furi_hal_subghz_get_rssi,Function,Hardware HAL,not_bridged,float,
furi_hal_subghz_idle,Function,Hardware HAL,not_bridged,void,
furi_hal_subghz_is_async_tx_complete,Function,Hardware HAL,not_bridged,_Bool,
furi_hal_subghz_is_frequency_valid,Function,Hardware HAL,not_bridged,_Bool,uint32_t
furi_hal_subghz_is_rx_data_crc_valid,Function,Hardware HAL,not_bridged,_Bool,
furi_hal_subghz_load_custom_preset,Function,Hardware HAL,not_bridged,void,const uint8_t*
furi_hal_subghz_load_patable,Function,Hardware HAL,not_bridged,void,const uint8_t[8]
furi_hal_subghz_load_registers,Function,Hardware HAL,not_bridged,void,const uint8_t*
furi_hal_subghz_read_packet,Function,Hardware HAL,not_bridged,void,"uint8_t*, uint8_t*"
furi_hal_subghz_reset,Function,Hardware HAL,not_bridged,void,
furi_hal_subghz_rx,Function,Hardware HAL,not_bridged,void,
furi_hal_subghz_rx_pipe_not_empty,Function,Hardware HAL,not_bridged,_Bool,
furi_hal_subghz_set_async_mirror_pin,Function,Hardware HAL,not_bridged,void,const GpioPin*
furi_hal_subghz_set_frequency,Function,Hardware HAL,not_bridged,uint32_t,uint32_t
furi_hal_subghz_set_frequency_and_path,Function,Hardware HAL,not_bridged,uint32_t,uint32_t
furi_hal_subghz_set_path,Function,Hardware HAL,not_bridged,void,FuriHalSubGhzPath
furi_hal_subghz_shutdown,Function,Hardware HAL,not_bridged,void,
furi_hal_subghz_sleep,Function,Hardware HAL,not_bridged,void,
furi_hal_subghz_start_async_rx,Function,Hardware HAL,not_bridged,void,"FuriHalSubGhzCaptureCallback, void*"
furi_hal_subghz_start_async_tx,Function,Hardware HAL,not_bridged,_Bool,"FuriHalSubGhzAsyncTxCallback, void*"
furi_hal_subghz_stop_async_rx,Function,Hardware HAL,not_bridged,void,
furi_hal_subghz_stop_async_tx,Function,Hardware HAL,not_bridged,void,
furi_hal_subghz_tx,Function,Hardware HAL,not_bridged,_Bool,
furi_hal_subghz_write_packet,Function,Hardware HAL,not_bridged,void,"const uint8_t*, uint8_t"
furi_hal_switch,Function,Hardware HAL,not_bridged,void,void*
furi_hal_usb_disable,Function,Hardware HAL,not_bridged,void,
furi_hal_usb_enable,Function,Hardware HAL,not_bridged,void,
furi_hal_usb_get_config,Function,Hardware HAL,native_export_needs_arm_bridge,FuriHalUsbInterface*,
furi_hal_usb_is_locked,Function,Hardware HAL,not_bridged,_Bool,
furi_hal_usb_lock,Function,Hardware HAL,not_bridged,void,
furi_hal_usb_reinit,Function,Hardware HAL,not_bridged,void,
furi_hal_usb_set_config,Function,Hardware HAL,native_export_needs_arm_bridge,_Bool,"FuriHalUsbInterface*, void*"
furi_hal_usb_set_state_callback,Function,Hardware HAL,not_bridged,void,"FuriHalUsbStateCallback, void*"
furi_hal_usb_unlock,Function,Hardware HAL,native_export_needs_arm_bridge,void,
furi_hal_version_do_i_belong_here,Function,Hardware HAL,not_bridged,_Bool,
furi_hal_version_get_ble_local_device_name_ptr,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_ble_mac,Function,Hardware HAL,not_bridged,const uint8_t*,
furi_hal_version_get_device_name_ptr,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_fcc_id,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_firmware_version,Function,Hardware HAL,not_bridged,const Version*,
furi_hal_version_get_hw_body,Function,Hardware HAL,not_bridged,uint8_t,
furi_hal_version_get_hw_color,Function,Hardware HAL,not_bridged,FuriHalVersionColor,
furi_hal_version_get_hw_connect,Function,Hardware HAL,not_bridged,uint8_t,
furi_hal_version_get_hw_display,Function,Hardware HAL,not_bridged,FuriHalVersionDisplay,
furi_hal_version_get_hw_region,Function,Hardware HAL,not_bridged,FuriHalVersionRegion,
furi_hal_version_get_hw_region_name,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_hw_target,Function,Hardware HAL,not_bridged,uint8_t,
furi_hal_version_get_hw_timestamp,Function,Hardware HAL,not_bridged,uint32_t,
furi_hal_version_get_hw_version,Function,Hardware HAL,not_bridged,uint8_t,
furi_hal_version_get_ic_id,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_mic_id,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_model_code,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_model_name,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_name_ptr,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_ncc_id,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_get_otp_version,Function,Hardware HAL,not_bridged,FuriHalVersionOtpVersion,
furi_hal_version_get_srrc_id,Function,Hardware HAL,not_bridged,const char*,
furi_hal_version_uid,Function,Hardware HAL,native_export_needs_arm_bridge,const uint8_t*,
furi_hal_version_uid_size,Function,Hardware HAL,native_export_needs_arm_bridge,size_t,
furi_hal_vibro_on,Function,Hardware HAL,not_bridged,void,_Bool
furi_kernel_get_tick_frequency,Function,OS services,native_export_needs_arm_bridge,uint32_t,
furi_kernel_is_irq_or_masked,Function,OS services,not_bridged,_Bool,
furi_kernel_is_running,Function,OS services,not_bridged,_Bool,
furi_kernel_lock,Function,OS services,not_bridged,int32_t,
furi_kernel_restore_lock,Function,OS services,not_bridged,int32_t,int32_t
furi_kernel_unlock,Function,OS services,not_bridged,int32_t,
furi_log_add_handler,Function,OS services,not_bridged,_Bool,FuriLogHandler
furi_log_get_level,Function,OS services,not_bridged,FuriLogLevel,
furi_log_level_from_string,Function,OS services,not_bridged,_Bool,"const char*, FuriLogLevel*"
furi_log_level_to_string,Function,OS services,not_bridged,_Bool,"FuriLogLevel, const char**"
furi_log_print_format,Function,OS services,native_export_needs_arm_bridge,void,"FuriLogLevel, const char*, const char*, ..."
furi_log_print_raw_format,Function,OS services,not_bridged,void,"FuriLogLevel, const char*, ..."
furi_log_puts,Function,OS services,not_bridged,void,const char*
furi_log_remove_handler,Function,OS services,not_bridged,_Bool,FuriLogHandler
furi_log_set_level,Function,OS services,native_export_needs_arm_bridge,void,FuriLogLevel
furi_log_tx,Function,OS services,not_bridged,void,"const uint8_t*, size_t"
furi_message_queue_alloc,Function,OS services,bridged_subset,FuriMessageQueue*,"uint32_t, uint32_t"
furi_message_queue_free,Function,OS services,bridged_subset,void,FuriMessageQueue*
furi_message_queue_get,Function,OS services,bridged_subset,FuriStatus,"FuriMessageQueue*, void*, uint32_t"
furi_message_queue_get_capacity,Function,OS services,not_bridged,uint32_t,FuriMessageQueue*
furi_message_queue_get_count,Function,OS services,not_bridged,uint32_t,FuriMessageQueue*
furi_message_queue_get_message_size,Function,OS services,not_bridged,uint32_t,FuriMessageQueue*
furi_message_queue_get_space,Function,OS services,not_bridged,uint32_t,FuriMessageQueue*
furi_message_queue_put,Function,OS services,bridged_subset,FuriStatus,"FuriMessageQueue*, const void*, uint32_t"
furi_message_queue_reset,Function,OS services,bridged_subset,FuriStatus,FuriMessageQueue*
furi_ms_to_ticks,Function,OS services,bridged_subset,uint32_t,uint32_t
furi_mutex_acquire,Function,OS services,native_export_needs_arm_bridge,FuriStatus,"FuriMutex*, uint32_t"
furi_mutex_alloc,Function,OS services,native_export_needs_arm_bridge,FuriMutex*,FuriMutexType
furi_mutex_free,Function,OS services,native_export_needs_arm_bridge,void,FuriMutex*
furi_mutex_get_owner,Function,OS services,not_bridged,FuriThreadId,FuriMutex*
furi_mutex_release,Function,OS services,native_export_needs_arm_bridge,FuriStatus,FuriMutex*
furi_pubsub_alloc,Function,OS services,not_bridged,FuriPubSub*,
furi_pubsub_free,Function,OS services,not_bridged,void,FuriPubSub*
furi_pubsub_publish,Function,OS services,not_bridged,void,"FuriPubSub*, void*"
furi_pubsub_subscribe,Function,OS services,native_export_needs_arm_bridge,FuriPubSubSubscription*,"FuriPubSub*, FuriPubSubCallback, void*"
furi_pubsub_unsubscribe,Function,OS services,native_export_needs_arm_bridge,void,"FuriPubSub*, FuriPubSubSubscription*"
furi_record_close,Function,OS services,bridged_subset,void,const char*
furi_record_create,Function,OS services,not_bridged,void,"const char*, void*"
furi_record_destroy,Function,OS services,not_bridged,_Bool,const char*
furi_record_exists,Function,OS services,not_bridged,_Bool,const char*
furi_record_open,Function,OS services,bridged_subset,void*,const char*
furi_run,Function,OS services,not_bridged,void,
furi_semaphore_acquire,Function,OS services,native_export_needs_arm_bridge,FuriStatus,"FuriSemaphore*, uint32_t"
furi_semaphore_alloc,Function,OS services,native_export_needs_arm_bridge,FuriSemaphore*,"uint32_t, uint32_t"
furi_semaphore_free,Function,OS services,native_export_needs_arm_bridge,void,FuriSemaphore*
furi_semaphore_get_count,Function,OS services,not_bridged,uint32_t,FuriSemaphore*
furi_semaphore_get_space,Function,OS services,not_bridged,uint32_t,FuriSemaphore*
furi_semaphore_release,Function,OS services,native_export_needs_arm_bridge,FuriStatus,FuriSemaphore*
furi_stream_buffer_alloc,Function,OS services,not_bridged,FuriStreamBuffer*,"size_t, size_t"
furi_stream_buffer_bytes_available,Function,OS services,not_bridged,size_t,FuriStreamBuffer*
furi_stream_buffer_free,Function,OS services,not_bridged,void,FuriStreamBuffer*
furi_stream_buffer_is_empty,Function,OS services,not_bridged,_Bool,FuriStreamBuffer*
furi_stream_buffer_is_full,Function,OS services,not_bridged,_Bool,FuriStreamBuffer*
furi_stream_buffer_receive,Function,OS services,not_bridged,size_t,"FuriStreamBuffer*, void*, size_t, uint32_t"
furi_stream_buffer_reset,Function,OS services,not_bridged,FuriStatus,FuriStreamBuffer*
furi_stream_buffer_send,Function,OS services,not_bridged,size_t,"FuriStreamBuffer*, const void*, size_t, uint32_t"
furi_stream_buffer_spaces_available,Function,OS services,not_bridged,size_t,FuriStreamBuffer*
furi_stream_get_trigger_level,Function,OS services,not_bridged,size_t,FuriStreamBuffer*
furi_stream_set_trigger_level,Function,OS services,not_bridged,_Bool,"FuriStreamBuffer*, size_t"
furi_string_alloc,Function,Strings,native_export_needs_arm_bridge,FuriString*,
furi_string_alloc_move,Function,Strings,not_bridged,FuriString*,FuriString*
furi_string_alloc_printf,Function,Strings,native_export_needs_arm_bridge,FuriString*,"const char[], ..."
furi_string_alloc_set,Function,Strings,native_export_needs_arm_bridge,FuriString*,const FuriString*
furi_string_alloc_set_str,Function,Strings,native_export_needs_arm_bridge,FuriString*,const char[]
furi_string_alloc_vprintf,Function,Strings,not_bridged,FuriString*,"const char[], va_list"
furi_string_cat,Function,Strings,native_export_needs_arm_bridge,void,"FuriString*, const FuriString*"
furi_string_cat_printf,Function,Strings,native_export_needs_arm_bridge,int,"FuriString*, const char[], ..."
furi_string_cat_str,Function,Strings,native_export_needs_arm_bridge,void,"FuriString*, const char[]"
furi_string_cat_vprintf,Function,Strings,not_bridged,int,"FuriString*, const char[], va_list"
furi_string_cmp,Function,Strings,native_export_needs_arm_bridge,int,"const FuriString*, const FuriString*"
furi_string_cmp_str,Function,Strings,native_export_needs_arm_bridge,int,"const FuriString*, const char[]"
furi_string_cmpi,Function,Strings,not_bridged,int,"const FuriString*, const FuriString*"
furi_string_cmpi_str,Function,Strings,native_export_needs_arm_bridge,int,"const FuriString*, const char[]"
furi_string_empty,Function,Strings,native_export_needs_arm_bridge,_Bool,const FuriString*
furi_string_end_with,Function,Strings,not_bridged,_Bool,"const FuriString*, const FuriString*"
furi_string_end_with_str,Function,Strings,not_bridged,_Bool,"const FuriString*, const char[]"
furi_string_end_withi,Function,Strings,not_bridged,_Bool,"const FuriString*, const FuriString*"
furi_string_end_withi_str,Function,Strings,not_bridged,_Bool,"const FuriString*, const char[]"
furi_string_equal,Function,Strings,native_export_needs_arm_bridge,_Bool,"const FuriString*, const FuriString*"
furi_string_equal_str,Function,Strings,native_export_needs_arm_bridge,_Bool,"const FuriString*, const char[]"
furi_string_free,Function,Strings,native_export_needs_arm_bridge,void,FuriString*
furi_string_get_char,Function,Strings,native_export_needs_arm_bridge,char,"const FuriString*, size_t"
furi_string_get_cstr,Function,Strings,native_export_needs_arm_bridge,const char*,const FuriString*
furi_string_hash,Function,Strings,not_bridged,size_t,const FuriString*
furi_string_left,Function,Strings,native_export_needs_arm_bridge,void,"FuriString*, size_t"
furi_string_mid,Function,Strings,not_bridged,void,"FuriString*, size_t, size_t"
furi_string_move,Function,Strings,native_export_needs_arm_bridge,void,"FuriString*, FuriString*"
furi_string_printf,Function,Strings,native_export_needs_arm_bridge,int,"FuriString*, const char[], ..."
furi_string_push_back,Function,Strings,native_export_needs_arm_bridge,void,"FuriString*, char"
